sleep_awake,sleep_bedtime_end,sleep_bedtime_start,sleep_breath_average,sleep_deep,sleep_duration,sleep_efficiency,sleep_hr_average,sleep_hr_lowest,sleep_light,sleep_midpoint_time,sleep_onset_latency,sleep_rem,sleep_restless,sleep_rmssd,sleep_score,sleep_score_deep,sleep_score_efficiency,sleep_score_latency,sleep_score_rem,sleep_score_total,summary_date,sleep_temperature_delta,sleep_temperature_deviation,sleep_temperature_trend_deviation,sleep_total,activity_average_met,activity_cal_active,activity_cal_total,activity_high,activity_inactive,activity_low,activity_medium,activity_score,activity_steps,readiness_score,readiness_score_activity_balance
7320,2020-09-23T10:30:56+03:00,2020-09-23T02:01:56+03:00,17.375,7830,30540,76,60.66,55,12690,15180,990,2700,35,43,62,98,62,94,36,64,2020-09-23,-0.03,-0.03,-0.2,23220,1.40625,415,3054,0,433,309,19,58.0,6888,75,98
4830,2020-09-24T10:19:29+03:00,2020-09-24T02:24:29+03:00,17.0,6000,28500,83,62.6,56,14640,14130,870,3030,42,42,64,95,79,99,41,66,2020-09-24,-0.35,-0.35,-0.16,23670,1.4375,444,3172,0,500,383,16,55.0,7028,72,98
6180,2020-09-25T10:10:34+03:00,2020-09-25T01:40:34+03:00,17.5,6510,30600,80,59.97,54,16020,14640,540,1890,39,45,63,96,72,83,25,69,2020-09-25,0.11,0.11,-0.03,24420,1.4375,495,3182,0,535,303,29,56.0,7549,77,96
7170,2020-09-26T10:48:08+03:00,2020-09-26T02:08:08+03:00,17.5,6360,31200,77,65.56,58,13290,16170,1080,4380,34,43,65,96,65,91,59,67,2020-09-26,-0.03,-0.03,0.02,24030,1.625,923,3547,2,259,194,119,73.0,15990,69,94
3480,2020-09-28T08:45:37+03:00,2020-09-28T02:12:37+03:00,17.5,5700,23580,85,58.16,53,12120,11970,630,2280,39,53,59,94,83,89,30,52,2020-09-28,-0.08,-0.08,0.04,20100,1.65625,875,3606,1,507,303,107,79.0,15359,66,98
5670,2020-09-29T10:27:11+03:00,2020-09-29T01:32:11+03:00,17.25,7770,32100,82,61.96,55,14580,15900,480,4080,33,40,69,98,79,81,55,77,2020-09-29,-0.23,-0.23,-0.06,26430,1.40625,351,3076,1,607,316,7,77.0,5356,71,86
6840,2020-09-30T10:25:31+03:00,2020-09-30T01:35:31+03:00,17.125,8280,31800,78,60.58,56,12780,15540,1020,3900,37,36,67,99,69,94,53,71,2020-09-30,-0.12,-0.12,-0.09,24960,1.625,839,3540,1,442,315,84,87.0,14918,73,89
4680,2020-10-01T10:43:16+03:00,2020-10-01T02:32:16+03:00,16.75,5130,29460,84,71.8,64,16200,15120,180,3450,37,29,62,85,81,67,47,70,2020-10-01,-0.31,-0.31,-0.16,24780,1.34375,287,2987,0,527,299,4,86.0,4630,54,79
3660,2020-10-02T08:58:20+03:00,2020-10-02T01:48:20+03:00,16.875,6810,25800,86,61.53,56,13260,13470,480,2070,34,47,62,97,86,81,28,60,2020-10-02,-0.11,-0.11,-0.14,22140,1.46875,536,3193,1,341,251,51,93.0,8970,68,85
8220,2020-10-03T10:23:39+03:00,2020-10-03T01:17:39+03:00,17.875,5490,32760,75,67.47,55,16230,17730,2880,2820,40,48,55,91,60,20,38,69,2020-10-03,-0.04,-0.04,-0.08,24540,1.59375,789,3467,3,658,271,69,88.0,12444,64,86
5220,2020-10-04T10:28:57+03:00,2020-10-04T02:40:57+03:00,16.875,6360,28080,81,55.49,51,15420,13860,810,1080,39,67,61,96,74,97,14,63,2020-10-04,-0.2,-0.2,-0.08,22860,1.46875,604,3215,1,306,302,35,98.0,9252,69,77
3660,2020-10-05T09:07:00+03:00,2020-10-05T01:16:00+03:00,17.5,6990,28260,87,59.27,53,14700,14610,1620,2910,35,47,65,97,88,67,39,69,2020-10-05,-0.1,-0.1,-0.09,24600,1.34375,317,2949,1,450,267,10,91.0,4971,74,76
7560,2020-10-06T09:43:33+03:00,2020-10-06T00:33:33+03:00,17.125,7680,33000,77,56.3,49,15360,15600,870,2400,38,51,67,98,65,99,32,73,2020-10-06,0.01,0.01,-0.04,25440,1.4375,437,3148,0,528,361,16,89.0,6762,76,82
4590,2020-10-07T10:29:32+03:00,2020-10-07T01:49:32+03:00,17.875,8310,31200,85,60.39,56,14190,14940,330,4110,37,41,70,99,83,75,56,77,2020-10-07,0.01,0.01,0.01,26610,1.375,415,3002,1,288,196,31,86.0,6386,78,83
4140,2020-10-08T07:47:32+03:00,2020-10-08T01:40:32+03:00,18.0,7110,22020,81,61.89,57,9870,11160,1200,900,33,37,56,97,74,86,12,43,2020-10-08,0.05,0.05,0.05,17880,1.53125,541,3350,1,616,380,35,85.0,9072,67,87
4410,2020-10-09T09:56:06+03:00,2020-10-09T00:53:06+03:00,18.0,7800,32580,86,66.67,57,15480,16110,690,4890,42,37,75,98,88,91,67,84,2020-10-09,0.13,0.13,0.1,28170,1.46875,467,3210,0,523,351,22,82.0,7308,66,86
6600,2020-10-11T10:45:01+03:00,2020-10-11T02:05:01+03:00,17.5,7620,31200,79,63.72,56,14550,14910,540,2430,38,49,63,98,69,83,33,69,2020-10-11,0.03,0.03,0.0,24600,1.4375,527,3162,0,443,271,38,86.0,8440,64,84
6900,2020-10-12T10:04:03+03:00,2020-10-12T01:32:03+03:00,17.625,7410,30720,78,60.73,56,14760,13800,480,1650,38,56,61,98,67,81,22,66,2020-10-12,0.08,0.08,0.04,23820,1.4375,398,3149,0,516,431,4,84.0,6211,70,84
4650,2020-10-13T09:32:03+03:00,2020-10-13T01:43:03+03:00,17.125,5250,28140,83,59.68,55,15240,13920,780,3000,40,51,64,87,81,94,40,65,2020-10-13,-0.33,-0.33,-0.06,23490,1.46875,525,3253,0,567,393,21,84.0,8595,73,87
9390,2020-10-14T09:45:02+03:00,2020-10-14T01:20:02+03:00,17.0,7680,30300,69,61.75,55,12150,16170,1140,1080,38,52,55,98,51,89,14,55,2020-10-14,0.06,0.06,-0.06,20910,1.46875,502,3237,0,578,346,18,87.0,7771,67,85
7020,2020-10-15T10:12:01+03:00,2020-10-15T01:26:01+03:00,17.5,7110,31560,78,59.92,54,14790,15000,690,2640,35,54,65,97,69,91,35,69,2020-10-15,-0.01,-0.01,-0.02,24540,1.375,319,3020,0,532,325,5,80.0,5122,76,84
3510,2020-10-17T10:34:01+03:00,2020-10-17T04:29:01+03:00,17.0,5070,21900,84,60.07,55,11070,10680,630,2250,33,49,54,84,81,89,30,45,2020-10-17,-0.41,-0.41,-0.25,18390,1.5,629,3279,0,481,322,37,70.0,10513,71,91
6210,2020-10-18T11:18:08+03:00,2020-10-18T02:19:08+03:00,17.125,8280,32340,81,62.55,57,15360,15450,600,2490,39,53,66,99,79,86,33,76,2020-10-18,-0.22,-0.22,-0.3,26130,1.625,887,3586,4,393,421,57,80.0,14266,73,86
5310,2020-10-19T10:10:02+03:00,2020-10-19T01:51:02+03:00,17.75,6570,29940,82,61.79,56,15150,14370,900,2910,36,61,67,96,76,99,39,70,2020-10-19,0.15,0.15,-0.1,24630,1.46875,461,3215,1,493,394,14,83.0,6990,69,75
6600,2020-10-20T10:30:32+03:00,2020-10-20T02:33:32+03:00,16.875,6480,28620,77,59.29,55,13770,13050,330,1770,44,48,57,96,65,75,23,59,2020-10-20,0.07,0.07,0.05,22020,1.40625,339,3061,0,507,326,6,77.0,5552,69,77
5760,2020-10-21T10:27:10+03:00,2020-10-21T02:24:10+03:00,17.25,7650,28980,80,58.8,54,14430,13380,360,1140,30,45,60,98,72,75,15,64,2020-10-21,-0.1,-0.1,0.02,23220,1.375,339,3032,0,530,355,4,70.0,5575,76,81
6510,2020-10-22T09:09:00+03:00,2020-10-22T00:39:00+03:00,17.875,6660,30600,79,62.59,57,14640,15360,810,2790,34,41,67,96,69,97,38,68,2020-10-22,0.32,0.32,0.11,24090,1.5625,698,3453,5,462,435,36,81.0,10108,72,84
4500,2020-10-23T09:50:00+03:00,2020-10-23T01:30:00+03:00,17.25,6690,30000,85,60.64,54,16200,14520,420,2610,34,51,66,96,83,78,35,73,2020-10-23,-0.18,-0.18,0.06,25500,1.28125,185,2776,0,341,167,4,81.0,3104,65,79
5610,2020-10-24T10:38:00+03:00,2020-10-24T02:19:00+03:00,17.875,6420,29940,81,65.95,56,16020,15060,450,1890,45,49,61,96,74,81,25,69,2020-10-24,-0.09,-0.09,0.0,24330,1.40625,409,3096,1,498,342,10,78.0,6579,69,87
5130,2020-10-25T10:11:00+03:00,2020-10-25T02:59:00+03:00,18.125,7110,25920,80,67.44,58,10590,13320,630,3090,43,45,58,97,69,89,42,55,2020-10-25,-0.07,-0.07,-0.04,20790,1.46875,555,3229,0,545,357,17,70.0,8419,62,89
4440,2020-10-26T09:17:00+03:00,2020-10-26T01:51:00+03:00,17.75,6120,26760,83,59.2,54,15210,13290,870,990,32,53,62,96,81,99,13,61,2020-10-26,-0.17,-0.17,-0.05,22320,1.65625,892,3635,7,498,352,96,83.0,14779,74,86
8010,2020-10-27T10:45:01+03:00,2020-10-27T01:41:01+03:00,17.25,5340,32640,75,60.03,54,15510,15600,2610,3780,32,43,58,88,62,23,51,70,2020-10-27,0.0,0.0,-0.02,24630,1.40625,422,3122,0,577,303,21,81.0,6531,73,77
5070,2020-10-28T09:31:02+03:00,2020-10-28T01:30:02+03:00,17.75,5670,28860,82,67.2,58,16260,14550,600,1860,38,39,62,94,79,86,24,66,2020-10-28,-0.02,-0.02,0.01,23790,1.40625,388,3111,1,642,318,11,80.0,5917,63,78
3240,2020-10-29T08:56:02+03:00,2020-10-29T01:52:02+03:00,17.75,6660,25440,87,61.37,55,12720,12300,450,2820,38,48,63,96,88,81,38,60,2020-10-29,0.03,0.03,0.05,22200,1.5,478,3263,0,553,431,11,73.0,7729,73,81
7980,2020-10-30T10:44:03+03:00,2020-10-30T02:19:03+03:00,18.0,4230,30300,74,61.76,52,16770,15360,600,1320,46,48,53,70,58,86,17,61,2020-10-30,0.45,0.45,0.24,22320,1.5,551,3267,0,332,393,32,80.0,8896,69,81
6090,2020-11-01T11:26:31+03:00,2020-11-01T02:12:31+03:00,17.75,6540,33240,82,66.46,57,17880,17910,960,2730,37,45,74,97,76,97,41,86,2020-11-01,0.25,0.25,0.35,27150,1.5625,796,3453,0,474,328,80,76.0,13353,71,84
6630,2020-11-02T11:05:56+03:00,2020-11-02T02:45:56+03:00,17.875,6510,30000,78,64.68,55,14370,16440,1200,2490,33,46,61,96,67,86,33,65,2020-11-02,0.48,0.48,0.45,23370,1.46875,649,3254,1,310,264,56,76.0,11037,67,74
6330,2020-11-03T10:35:30+03:00,2020-11-03T00:56:30+03:00,17.625,5310,34740,82,63.35,56,20820,18480,480,2280,40,55,67,88,76,81,30,84,2020-11-03,0.13,0.13,0.38,28410,1.46875,782,3317,4,372,172,91,79.0,12935,76,72
11040,2020-11-04T10:24:15+03:00,2020-11-03T21:26:15+03:00,17.125,6960,46680,76,62.44,55,23970,25320,1050,4710,41,55,80,97,62,91,64,100,2020-11-04,0.3,0.3,0.4,35640,1.4375,555,3175,1,576,218,53,64.0,9286,85,65
8400,2020-11-05T11:20:32+03:00,2020-11-05T02:19:32+03:00,16.75,6390,32460,74,64.28,57,15660,16350,900,2010,36,50,61,96,58,99,27,67,2020-11-05,0.02,0.02,0.29,24060,1.65625,948,3621,0,430,355,87,68.0,16262,76,66
6840,2020-11-06T10:51:31+03:00,2020-11-06T01:52:31+03:00,17.375,6030,32340,79,65.83,58,16110,17070,900,3360,36,53,67,95,69,99,45,73,2020-11-06,0.03,0.03,0.18,25500,1.4375,557,3201,0,545,275,45,65.0,9785,74,55
5490,2020-11-07T09:34:35+03:00,2020-11-07T01:18:35+03:00,17.5,4860,29760,82,66.16,58,16860,15480,570,2550,40,54,62,80,76,86,34,68,2020-11-07,-0.1,-0.1,0.08,24270,1.40625,421,3076,0,515,348,6,80.0,6792,69,57
4620,2020-11-08T10:29:59+03:00,2020-11-08T02:12:59+03:00,17.25,5730,29820,85,62.28,56,16890,14910,750,2580,38,49,66,95,83,94,34,72,2020-11-08,-0.43,-0.43,-0.1,25200,1.4375,544,3187,0,571,300,32,89.0,9052,80,62
5430,2020-11-09T10:41:59+03:00,2020-11-09T01:10:59+03:00,17.25,6330,34260,84,61.66,56,18420,17190,1020,4080,37,47,73,96,81,94,55,86,2020-11-09,0.01,0.01,-0.09,28830,1.53125,703,3386,0,454,417,34,91.0,11886,81,64
6210,2020-11-10T09:34:31+03:00,2020-11-10T01:42:31+03:00,17.375,6390,28320,78,68.7,61,12810,14130,630,2910,36,37,61,96,67,89,39,60,2020-11-10,0.0,0.0,0.0,22110,1.40625,475,3089,0,336,233,34,90.0,7726,67,61
4890,2020-11-11T10:50:01+03:00,2020-11-11T02:48:01+03:00,17.0,7770,28920,83,63.15,57,14190,13620,510,2070,37,53,62,98,79,83,28,67,2020-11-11,0.05,0.05,0.1,24030,1.5625,744,3412,1,528,274,74,88.0,12871,73,68
4890,2020-11-12T11:08:49+03:00,2020-11-12T02:28:49+03:00,16.625,6990,31200,84,61.56,58,16740,15930,570,2580,29,50,67,97,81,86,34,76,2020-11-12,-0.14,-0.14,0.04,26310,1.53125,726,3362,0,516,254,79,86.0,13033,76,65
7620,2020-11-13T10:47:01+03:00,2020-11-13T02:43:01+03:00,16.875,6840,29040,74,59.28,53,12660,14340,1050,1920,34,45,57,97,58,91,25,57,2020-11-13,0.0,0.0,0.03,21420,1.375,377,2990,0,497,223,22,84.0,6187,76,64
3810,2020-11-14T11:20:38+03:00,2020-11-14T03:48:38+03:00,17.0,7170,27120,86,61.66,56,12990,13080,360,3150,40,40,62,97,86,75,43,65,2020-11-14,-0.11,-0.11,0.01,23310,1.4375,572,3177,0,570,180,65,89.0,10464,72,70
5790,2020-11-15T10:52:00+03:00,2020-11-15T02:40:00+03:00,17.375,7530,29520,80,63.15,57,12810,15480,900,3390,37,39,64,98,72,99,46,66,2020-11-15,-0.07,-0.07,0.0,23730,1.59375,795,3494,1,444,384,51,96.0,13276,70,71
5430,2020-11-16T10:02:59+03:00,2020-11-16T01:27:59+03:00,16.875,7170,30900,82,59.38,53,15810,14730,600,2490,43,46,65,97,79,86,33,73,2020-11-16,0.06,0.06,0.05,25470,1.53125,612,3355,0,449,438,32,95.0,9245,76,67
7140,2020-11-17T10:00:59+03:00,2020-11-17T01:26:59+03:00,17.125,7500,30840,77,61.92,58,14040,15180,1170,2160,38,36,62,98,65,86,28,66,2020-11-17,0.02,0.02,0.09,23700,1.46875,454,3231,1,630,368,18,85.0,6537,72,68
7440,2020-11-18T10:53:59+03:00,2020-11-18T02:04:59+03:00,17.125,6180,31740,77,61.48,54,15270,15930,1260,2850,38,37,62,96,65,83,38,68,2020-11-18,0.01,0.01,0.09,24300,1.40625,396,3077,0,628,282,16,83.0,5844,74,74
3780,2020-11-19T09:10:59+03:00,2020-11-19T02:02:59+03:00,17.25,6000,25680,85,60.61,56,14460,13140,990,1440,38,40,61,95,83,94,19,59,2020-11-19,0.04,0.04,0.1,21900,1.40625,393,3108,0,438,388,8,77.0,6046,70,77
5100,2020-11-20T10:16:29+03:00,2020-11-20T01:45:29+03:00,17.5,7860,30660,83,61.39,56,15810,14760,300,1890,36,43,64,98,79,72,25,73,2020-11-20,0.04,0.04,0.11,25560,1.5625,728,3445,0,551,355,67,85.0,12220,75,83
3570,2020-11-21T09:34:29+03:00,2020-11-21T02:51:29+03:00,17.625,6240,24180,85,61.34,57,12810,12270,450,1560,36,53,57,96,83,81,20,54,2020-11-21,0.25,0.25,0.2,20610,1.375,408,3004,1,433,200,28,88.0,6134,69,78
7020,2020-11-22T10:15:59+03:00,2020-11-22T01:57:59+03:00,18.125,4830,29880,77,64.72,54,16770,15660,390,1260,34,49,57,80,65,78,16,63,2020-11-22,0.04,0.04,0.21,22860,1.6875,1069,3734,0,465,255,135,89.0,19013,69,83
4650,2020-11-23T09:00:59+03:00,2020-11-23T02:03:59+03:00,17.375,5910,25020,81,59.43,55,12000,12330,960,2460,37,56,60,95,76,97,33,53,2020-11-23,-0.01,-0.01,0.15,20370,1.34375,295,2973,0,544,271,9,83.0,4762,70,73
5670,2020-11-24T10:16:59+03:00,2020-11-24T01:53:59+03:00,17.25,6390,30180,81,60.52,54,14100,14490,480,4020,35,57,66,96,74,81,54,69,2020-11-24,0.08,0.08,0.13,24510,1.40625,351,3052,0,556,311,9,82.0,5587,77,79
6360,2020-11-25T10:47:02+03:00,2020-11-25T02:15:02+03:00,17.25,6240,30720,79,63.31,57,15150,14640,480,2970,37,50,63,96,69,81,40,69,2020-11-25,-0.1,-0.1,0.08,24360,1.4375,409,3151,1,607,365,11,82.0,6030,71,83
3720,2020-11-26T10:26:59+03:00,2020-11-26T02:36:59+03:00,16.625,8070,28200,87,62.78,58,12840,13830,720,3570,39,57,67,99,88,91,48,69,2020-11-26,0.08,0.08,0.09,24480,1.375,365,3027,0,495,314,9,81.0,5705,75,86
4710,2020-11-27T11:04:29+03:00,2020-11-27T02:28:29+03:00,16.875,7530,30960,85,61.71,54,16140,14820,660,2580,36,69,67,98,83,89,34,76,2020-11-27,-0.06,-0.06,0.08,26250,1.4375,415,3154,0,600,323,11,68.0,6180,79,89
8370,2020-11-28T10:26:11+03:00,2020-11-28T02:48:11+03:00,17.625,6180,27480,70,62.95,54,11850,13950,1380,1080,32,59,51,96,48,78,14,48,2020-11-28,0.18,0.18,0.15,19110,1.4375,441,3125,0,616,332,9,64.0,7156,67,91
5190,2020-11-29T11:16:32+03:00,2020-11-29T02:27:32+03:00,17.75,6750,31740,84,58.95,53,16530,15810,1110,3270,34,52,68,97,81,89,44,77,2020-11-29,-0.02,-0.02,0.14,26550,1.4375,482,3167,2,607,318,17,58.0,7221,79,91
6570,2020-11-30T10:14:30+03:00,2020-11-30T02:41:30+03:00,17.125,6300,27180,76,58.12,55,11490,13350,780,2820,35,51,58,96,62,94,38,54,2020-11-30,-0.08,-0.08,0.09,20610,1.34375,327,2971,0,518,276,9,58.0,5198,76,90
8550,2020-12-01T10:53:05+03:00,2020-12-01T02:33:05+03:00,16.875,4440,30000,72,57.12,51,15420,13230,1080,1590,41,56,53,73,53,91,21,57,2020-12-01,-0.19,-0.19,-0.02,21450,1.40625,357,2900,0,571,351,14,58.0,5647,71,93
6570,2020-12-02T10:40:59+03:00,2020-12-02T02:18:59+03:00,17.125,7020,30120,78,57.01,52,14520,14880,1020,2010,33,54,62,97,67,94,27,66,2020-12-02,-0.03,-0.03,-0.01,23550,1.46875,453,3216,1,611,364,15,57.0,6705,75,94
6450,2020-12-03T10:55:55+03:00,2020-12-03T02:52:55+03:00,17.0,4920,28980,78,59.07,53,14820,14460,720,2790,36,47,60,81,67,91,38,62,2020-12-03,0.18,0.18,0.11,22530,1.40625,391,3101,0,559,319,18,59.0,5843,76,93
6180,2020-12-04T11:00:06+03:00,2020-12-04T02:39:06+03:00,16.75,8310,30060,79,58.91,53,13980,13620,390,1590,35,56,61,99,69,78,21,67,2020-12-04,-0.03,-0.03,0.14,23880,1.40625,404,3116,0,597,323,15,58.0,6121,79,94
6180,2020-12-05T11:04:59+03:00,2020-12-05T02:25:59+03:00,17.375,6870,31140,80,61.47,54,16500,15180,360,1590,38,58,61,97,72,75,21,71,2020-12-05,-0.14,-0.14,0.05,24960,1.59375,742,3466,2,451,440,28,63.0,11542,73,95
5610,2020-12-06T11:33:59+03:00,2020-12-06T03:03:59+03:00,17.0,5940,30600,82,63.54,55,17340,15450,420,1710,42,52,61,95,76,78,23,71,2020-12-06,-0.05,-0.05,0.0,24990,1.25,214,2745,0,369,163,6,63.0,3496,70,86
5670,2020-12-07T10:45:07+03:00,2020-12-07T01:52:07+03:00,17.125,8580,31980,82,58.51,54,14100,15660,780,3630,33,66,70,99,76,94,49,76,2020-12-07,-0.05,-0.05,0.01,26310,1.40625,403,3071,0,478,295,17,62.0,5785,83,91
4290,2020-12-08T10:41:03+03:00,2020-12-08T02:14:03+03:00,16.5,8100,30420,86,56.19,52,16230,15450,960,1800,35,60,68,99,86,97,23,76,2020-12-08,0.09,0.09,0.09,26130,1.46875,460,3212,0,544,385,16,61.0,7075,84,92
5670,2020-12-09T10:59:00+03:00,2020-12-09T03:09:00+03:00,16.875,8100,28200,80,59.12,54,11490,12630,780,2940,28,46,64,99,72,94,39,62,2020-12-09,0.13,0.13,0.16,22530,1.25,219,2775,0,352,174,6,63.0,3179,80,91
3720,2020-12-10T07:58:00+03:00,2020-12-10T01:47:00+03:00,17.25,5010,22260,83,62.91,57,13140,11160,720,390,36,51,55,83,79,91,5,46,2020-12-10,-0.29,-0.29,0.04,18540,1.4375,416,3160,0,666,325,11,61.0,6445,69,95
8910,2020-12-11T09:50:00+03:00,2020-12-11T00:24:00+03:00,17.375,7860,33960,74,56.13,51,15720,18000,3330,1470,29,53,56,98,58,14,20,71,2020-12-11,0.04,0.04,0.01,25050,1.375,361,3038,0,375,301,15,67.0,5521,76,94
4710,2020-12-12T09:21:59+03:00,2020-12-12T02:11:59+03:00,16.75,6930,25800,82,57.69,54,11790,12330,840,2370,34,61,61,97,76,97,32,56,2020-12-12,-0.06,-0.06,0.01,21090,1.34375,299,2919,0,704,206,13,56.0,4726,80,97
7080,2020-12-13T10:45:12+03:00,2020-12-13T01:34:12+03:00,17.875,5850,33060,79,63.55,56,17250,15900,780,2880,35,51,66,95,69,94,38,75,2020-12-13,0.14,0.14,0.12,25980,1.3125,285,2896,0,542,211,11,58.0,4353,74,98
3900,2020-12-14T10:48:03+03:00,2020-12-14T02:30:03+03:00,17.25,6060,29880,87,59.46,53,17250,14880,60,2670,44,62,63,95,88,62,36,75,2020-12-14,0.28,0.28,0.24,25980,1.4375,413,3153,0,582,352,14,58.0,6192,80,99
5430,2020-12-15T10:32:03+03:00,2020-12-15T02:06:03+03:00,17.125,6480,30360,82,59.77,56,15300,14700,690,3150,39,51,66,96,76,91,43,71,2020-12-15,-0.06,-0.06,0.2,24930,1.40625,431,3123,1,600,353,6,57.0,6919,79,98
3900,2020-12-16T10:21:46+03:00,2020-12-16T02:44:46+03:00,17.25,7980,27420,86,59.77,54,14040,13230,360,1500,38,47,61,98,86,75,20,65,2020-12-16,-0.01,-0.01,0.12,23520,1.40625,395,3093,0,578,338,11,57.0,6369,80,96
4980,2020-12-17T11:07:00+03:00,2020-12-17T01:56:00+03:00,17.125,8070,33060,85,60.68,55,15990,15780,480,4020,37,53,71,99,83,81,54,83,2020-12-17,0.11,0.11,0.12,28080,1.34375,279,2933,0,642,232,9,47.0,4436,81,95
6300,2020-12-18T10:37:31+03:00,2020-12-18T03:03:31+03:00,17.25,7350,27240,77,60.47,56,11730,13140,750,1860,37,50,57,98,65,94,24,55,2020-12-18,0.04,0.04,0.15,20940,1.34375,298,2918,0,474,191,15,55.0,4374,74,97
6570,2020-12-19T11:59:43+03:00,2020-12-19T03:52:43+03:00,17.0,7800,29220,78,59.18,55,12720,13560,870,2130,35,47,60,98,67,99,28,62,2020-12-19,0.26,0.26,0.24,22650,1.4375,472,3137,2,600,312,17,53.0,7489,79,98
6120,2020-12-20T11:54:30+03:00,2020-12-20T03:54:30+03:00,17.125,6600,28800,79,59.65,53,13650,13800,690,2430,35,49,60,96,69,91,33,62,2020-12-20,0.26,0.26,0.32,22680,1.21875,142,2685,0,332,130,1,49.0,2149,72,95
8040,2020-12-28T10:31:01+03:00,2020-12-28T01:57:01+03:00,17.625,6030,30840,74,59.79,54,14490,15360,1020,2280,35,53,60,95,58,94,30,62,2020-12-28,-0.2,-0.2,0.18,22800,1.21875,166,2684,0,227,146,8,51.0,2572,73,0
7110,2020-12-29T10:55:31+03:00,2020-12-29T02:00:31+03:00,16.875,7470,32100,78,59.87,53,14040,15660,870,3480,30,53,68,98,67,99,47,71,2020-12-29,0.1,0.1,0.12,24990,1.4375,480,3181,4,434,308,25,53.0,7219,86,0
3810,2020-12-30T10:04:31+03:00,2020-12-30T02:25:31+03:00,17.25,7200,27540,86,64.19,57,12930,13860,1020,3600,29,48,67,97,86,94,48,66,2020-12-30,0.17,0.17,0.18,23730,1.625,837,3604,0,435,515,35,62.0,13138,68,92
5850,2020-12-31T09:55:31+03:00,2020-12-31T02:05:31+03:00,17.625,7410,28200,79,63.49,56,13350,14310,1170,1590,38,54,60,98,72,86,21,61,2020-12-31,-0.08,-0.08,0.17,22350,1.4375,459,3183,0,566,408,10,64.0,7640,69,82
5460,2021-01-01T11:03:31+03:00,2021-01-01T01:54:31+03:00,17.875,7350,32940,83,64.52,55,17250,16620,960,2880,39,50,70,98,79,97,38,81,2021-01-01,0.14,0.14,0.15,27480,1.46875,565,3215,2,530,301,42,64.0,9540,74,79
5670,2021-01-02T11:28:31+03:00,2021-01-02T02:11:31+03:00,17.75,6240,33420,83,62.45,56,17490,16050,510,4020,38,51,70,96,79,83,54,82,2021-01-02,0.17,0.17,0.19,27750,1.46875,647,3275,0,536,272,60,73.0,11132,77,74
6480,2021-01-04T11:32:33+03:00,2021-01-04T01:20:33+03:00,17.25,6540,36720,82,63.56,57,19530,18990,1080,4170,37,39,74,96,76,91,57,91,2021-01-04,-0.14,-0.14,0.03,30240,1.5,675,3343,1,469,313,63,66.0,11283,80,68
5550,2021-01-05T11:22:19+03:00,2021-01-05T01:53:19+03:00,17.0,7770,34140,84,63.45,59,18150,17460,510,2670,42,49,68,98,81,83,36,85,2021-01-05,0.38,0.38,0.2,28590,1.5,665,3332,0,374,362,48,74.0,11565,68,64
3150,2021-01-06T10:33:49+03:00,2021-01-06T03:18:49+03:00,17.0,5700,26100,88,64.39,57,14640,13230,810,2610,39,45,63,94,90,97,35,63,2021-01-06,-0.32,-0.32,0.07,22950,1.46875,492,3200,0,509,400,6,65.0,8254,70,63
5970,2021-01-07T11:34:30+03:00,2021-01-07T02:38:30+03:00,16.625,7140,32160,81,61.83,55,14520,15450,510,4530,45,49,67,97,76,83,62,76,2021-01-07,-0.18,-0.18,-0.05,26190,1.375,405,2998,0,492,176,38,58.0,7193,78,66
3930,2021-01-08T10:08:57+03:00,2021-01-08T02:45:57+03:00,17.125,7080,26580,85,63.09,59,13290,12960,660,2280,44,47,61,97,83,89,30,62,2021-01-08,0.01,0.01,-0.06,22650,1.53125,750,3398,1,569,292,63,64.0,12094,70,70
6870,2021-01-09T11:33:03+03:00,2021-01-09T01:55:03+03:00,16.875,6540,34680,80,63.43,58,17520,17460,420,3750,39,42,69,96,72,78,51,82,2021-01-09,-0.03,-0.03,0.02,27810,1.40625,469,3094,1,443,231,24,62.0,7497,72,64
5790,2021-01-10T10:30:29+03:00,2021-01-10T03:55:29+03:00,17.125,6060,23700,76,59.88,55,10260,10830,840,1590,38,46,53,95,62,97,21,43,2021-01-10,-0.09,-0.09,0.01,17910,1.625,941,3588,1,411,295,104,67.0,16415,71,68
5640,2021-01-11T10:04:59+03:00,2021-01-11T01:40:59+03:00,17.0,6300,30240,81,60.41,56,15600,15510,1170,2700,49,49,62,96,76,86,36,69,2021-01-11,-0.05,-0.05,0.0,24600,1.53125,620,3388,1,467,442,23,66.0,9310,74,71
5130,2021-01-12T09:29:59+03:00,2021-01-12T01:13:59+03:00,16.75,7440,29760,83,60.34,56,15420,14520,870,1770,38,57,66,98,79,99,23,70,2021-01-12,-0.12,-0.12,-0.02,24630,1.40625,418,3117,0,546,327,16,67.0,6562,73,69
3090,2021-01-13T09:09:59+03:00,2021-01-13T00:12:59+03:00,17.25,8730,32220,90,61.96,56,17040,16110,690,3360,40,50,77,100,96,91,45,87,2021-01-13,0.21,0.21,0.08,29130,1.34375,315,2955,1,338,285,4,86.0,5158,82,73
5310,2021-01-14T10:04:01+03:00,2021-01-14T01:51:01+03:00,16.375,8280,29580,82,64.82,59,13110,14130,990,2880,40,48,65,99,76,94,38,68,2021-01-14,0.11,0.11,0.16,24270,1.5,572,3302,0,530,388,30,81.0,10022,72,80
